
0;59;2;39300;0,048;22,272;0,068;21,604
0;60;2;39955;0,02;24,839;0,073;24,073
0;61;2;40610;0,023;22,64;0,056;21,988
0;62;2;41265;0,021;22,254;0,075;21,582
0;63;2;41920;0,021;21,968;0,064;21,29
0;64;2;42575;0,02;22,256;0,061;21,608
1;0;2;43230;0,022;23,266;0,078;22,569
1;1;2;43885;0,02;22,276;0,065;21,607
1;2;2;44540;0,019;21,849;0,05;21,233
1;3;2;45195;0,019;21,812;0,052;21,192
1;4;2;45850;0,029;24,45;0,057;23,768
1;5;2;46505;0,027;33,058;0,103;31,987
1;6;2;47160;0,028;33,555;0,114;32,379
1;7;2;47815;0,027;29,507;0,092;28,588
1;8;2;48470;0,029;27,089;0,084;26,229
1;9;2;49125;0,023;29,34;0,082;28,41
1;10;2;49780;0,026;28,123;0,081;27,26
1;11;2;50435;0,024;29,894;0,083;28,937
1;12;2;51090;0,023;28,632;0,072;27,828
1;13;2;51745;0,026;27,452;0,077;26,592
1;14;2;52400;0,037;25,945;0,07;25,162
1;15;2;53055;0,029;24,073;0,063;23,341
1;16;2;53710;0,025;22,609;0,064;21,922
1;17;2;54365;0,024;22,987;0,069;22,273
1;18;2;55020;0,022;22,333;0,078;21,677
1;19;2;55675;0,031;23,266;0,061;22,596
1;20;2;56330;0,031;22,455;0,061;21,804
1;21;2;56985;0,021;22,204;0,043;21,578
1;22;2;57640;0,029;22,685;0,063;22,036
1;23;2;58295;0,02;22,414;0,071;21,713
1;24;2;58950;0,043;28,683;0,08;27,843
1;25;2;59605;0,033;29,455;0,082;28,565
1;26;2;60260;0,032;29,843;0,085;28,975
1;27;2;60915;0,028;28,007;0,092;27,122
1;28;2;61570;0,028;26,173;0,075;25,383
1;29;2;62225;0,025;25,829;0,075;25,047
1;30;2;62880;0,026;24,022;0,061;23,353
1;31;2;63535;0,023;25,155;0,088;24,388
1;32;2;64190;0,023;22,861;0,056;22,217
1;33;2;64845;0,024;25,427;0,07;24,701
1;34;2;65500;0,024;24,736;0,069;23,999
1;35;2;66155;0,021;27,774;0,077;26,954
1;36;2;66810;0,023;26,833;0,094;26,047
1;37;2;67465;0,038;27,097;0,084;26,279
1;38;2;68120;0,028;26,643;0,067;25,849
1;39;2;68775;0,025;27,015;0,077;26,247
1;40;2;69430;0,046;26,609;0,077;25,829
1;41;2;70085;0,022;26,316;0,074;25,55
1;42;2;70740;0,024;28,109;0,08;27,234
1;43;2;71395;0,026;28,232;0,079;27,401
1;44;2;72050;0,025;26,155;0,068;25,369
1;45;2;72705;0,023;24,096;0,073;23,395
1;46;2;73360;0,02;23,973;0,086;23,251
1;47;2;74015;0,034;30,212;0,092;29,312
1;48;2;74670;0,03;30,308;0,089;29,343
1;49;2;75325;0,031;29,184;0,087;28,306
1;50;2;75980;0,029;28,052;0,098;27,199
1;51;2;76635;0,028;28,065;0,073;27,261
1;52;2;77290;0,033;27,273;0,074;26,465
1;53;2;77945;0,035;28,261;0,083;27,426
1;54;2;78600;0,039;28,163;0,07;27,28
1;55;2;79255;0,033;28,462;0,073;27,593
1;56;2;79910;0,033;28,667;0,085;27,817
1;57;2;80565;0,035;30,307;0,073;29,386
1;58;2;81220;0,035;29,274;0,085;28,287
1;59;2;81875;0,035;29,794;0,079;28,913
1;60;2;82530;0,035;30,165;0,095;29,269
1;61;2;83185;0,033;30,579;0,096;29,67
1;62;2;83840;0,029;29,41;0,08;28,502
1;63;2;84495;0,031;30,517;0,078;29,657
1;64;2;85150;0,035;30,168;0,098;29,236
2;0;2;85805;0,034;29,666;0,086;28,745
2;1;2;86460;0,042;30,815;0,102;29,899
2;2;2;87115;0,03;28,765;0,073;27,92
2;3;2;87770;0,024;27,162;0,068;26,344
2;4;2;88425;0,023;24,684;0,07;23,948
2;5;2;89080;0,023;28,306;0,076;27,521
2;6;2;89735;0,023;29,457;0,079;28,548
2;7;2;90390;0,028;29,263;0,104;28,346
2;8;2;91045;0,027;28,594;0,096;27,749
2;9;2;91700;0,026;28,141;0,073;27,311
2;10;2;92355;0,033;27,668;0,074;26,866
2;11;2;93010;0,035;28,726;0,089;27,875
2;12;2;93665;0,033;30,974;0,082;30,066
2;13;2;94320;0,038;30,325;0,092;29,405
2;14;2;94975;0,027;29,307;0,078;28,377
2;15;2;95630;0,04;29,355;0,085;28,436
2;16;2;96285;0,022;31,012;0,093;30,083
2;17;2;96940;0,029;30,013;0,087;29,091
2;18;2;97595;0,027;27,173;0,077;26,347
2;19;2;98250;0,022;29,279;0,089;28,369
2;20;2;98905;0,03;29,843;0,078;28,95
2;21;2;99560;0,028;29,637;0,092;28,778
2;22;2;100215;0,031;29,957;0,078;29,001
2;23;2;100870;0,025;28,882;0,09;28,011
2;24;2;101525;0,046;29,26;0,085;28,405
2;25;2;102180;0,026;29,001;0,083;28,124
2;26;2;102835;0,037;31,199;0,081;30,236
2;27;2;103490;0,031;30,729;0,093;29,742
2;28;2;104145;0,033;31,124;0,092;30,178
2;29;2;104800;0,035;30,653;0,082;29,719
2;30;2;105455;0,032;30,751;0,099;29,869
2;31;2;106110;0,033;30,916;0,1;29,949
2;32;2;106765;0,032;31,578;0,093;30,591
2;33;2;107420;0,04;30,625;0,083;29,658
2;34;2;108075;0,032;29,849;0,087;28,961
2;35;2;108730;0,029;29,22;0,09;28,331
2;36;2;109385;0,029;29,979;0,071;29,091
2;37;2;110040;0,029;30,006;0,087;29,129
2;38;2;110695;0,028;30,541;0,073;29,656
2;39;2;111350;0,029;30,537;0,1;29,6
2;40;2;112005;0,04;30,887;0,109;29,997
2;41;2;112660;0,034;29,159;0,084;28,269
2;42;2;113315;0,028;28,77;0,082;27,914
2;43;2;113970;0,029;29,09;0,079;28,215
2;44;2;114625;0,04;28,282;0,067;27,464
2;45;2;115280;0,036;28,957;0,074;28,061
2;46;2;115935;0,024;27,787;0,07;26,955
2;47;2;116590;0,035;28,608;0,083;27,768
2;48;2;117245;0,025;29,493;0,085;28,508
2;49;2;117900;0,031;32,135;0,11;30,974
2;50;2;118555;0,044;29,635;0,078;28,694
2;51;2;119210;0,035;29,206;0,092;28,192
2;52;2;119865;0,037;30,917;0,098;29,98
2;53;2;120520;0,03;29,014;0,086;28,131
2;54;2;121175;0,032;28,156;0,091;27,298
2;55;2;121830;0,028;28,12;0,097;27,253
2;56;2;122485;0,034;29,431;0,079;28,546
2;57;2;123140;0,027;30,951;0,083;30,019
2;58;2;123795;0,032;29,842;0,086;28,974
2;59;2;124450;0,032;31,012;0,093;30,065
2;60;2;125105;0,033;30,479;0,091;29,567
2;61;2;125760;0,032;30,375;0,084;29,437
2;62;2;126415;0,032;31,021;0,087;30,075
2;63;2;127070;0,03;29,592;0,104;28,703
2;64;2;127725;0,028;29,706;0,071;28,802
3;0;2;128380;0,028;29,758;0,078;28,848
3;1;2;129035;0,035;27,615;0,09;26,778
3;2;2;129690;0,027;29,618;0,102;28,651
3;3;2;130345;0,025;30,305;0,076;29,354
3;4;2;131000;0,032;29,764;0,085;28,901
3;5;2;131655;0,027;35,249;0,091;34,134
3;6;2;132310;0,038;32,487;0,105;31,482
3;7;2;132965;0,035;31,123;0,094;30,18
3;8;2;133620;0,033;30,399;0,08;29,507
3;9;2;134275;0,032;31,006;0,099;30,055
3;10;2;134930;0,029;29,291;0,097;28,419
3;11;2;135585;0,031;28,742;0,097;27,873
3;12;2;136240;0,039;27,765;0,081;26,929
3;13;2;136895;0,037;28,78;0,1;27,896
3;14;2;137550;0,034;28,333;0,07;27,45
3;15;2;138205;0,044;29,903;0,086;28,969
3;16;2;138860;0,037;30,36;0,086;29,48
3;17;2;139515;0,034;29,241;0,088;28,339
3;18;2;140170;0,032;27,328;0,079;26,521
3;19;2;140825;0,029;23,674;0,083;22,764
3;20;2;141480;0,029;22,785;0,084;21,936
3;21;2;142135;0,028;24,982;0,072;24,088
3;22;2;142790;0,045;26,316;0,078;25,517
3;23;2;143445;0,039;28,864;0,086;27,992
3;24;2;144100;0,032;27,593;0,072;26,776
3;25;2;144755;0,028;27,842;0,073;27,01
3;26;2;145410;0,029;27,309;0,069;26,501
3;27;2;146065;0,027;26,252;0,067;25,487
3;28;2;146720;0,037;26,057;0,081;25,283
3;29;2;147375;0,022;26,871;0,077;26,081
3;30;2;148030;0,023;25,415;0,08;24,677
3;31;2;148685;0,022;28,148;0,073;27,34
3;32;2;149340;0,029;29,195;0,088;28,308
3;33;2;149995;0,044;28,751;0,077;27,853
3;34;2;150650;0,046;27,514;0,08;26,696
3;35;2;151305;0,027;26,674;0,079;25,89
3;36;2;151960;0,023;23,942;0,061;23,257
3;37;2;152615;0,026;26,929;0,075;26,102
3;38;2;153270;0,025;29,904;0,123;28,943
3;39;2;153925;0,032;30,863;0,097;29,946
3;40;2;154580;0,031;29,428;0,091;28,564
3;41;2;155235;0,039;30,296;0,083;29,363
3;42;2;155890;0,03;29,68;0,085;28,788
3;43;2;156545;0,029;28,984;0,108;28,13
3;44;2;157200;0,029;28,499;0,084;27,655
3;45;2;157855;0,031;30,812;0,092;29,862
3;46;2;158510;0,03;30,08;0,119;29,186
3;47;2;159165;0,025;28,053;0,079;27,22
3;48;2;159820;0,025;27,801;0,093;26,995
3;49;2;160475;0,025;28,291;0,099;27,462
3;50;2;161130;0,023;27,169;0,078;26,351
3;51;2;161785;0,025;27,326;0,098;26,498
3;52;2;162440;0,026;27,174;0,08;26,381
3;53;2;163095;0,026;26,676;0,083;25,914
3;54;2;163750;0,039;27,15;0,086;26,282
3;55;2;164405;0,025;27,5;0,08;26,682
3;56;2;165060;0,026;26,449;0,084;25,684
3;57;2;165715;0,025;25,594;0,071;24,838
3;58;2;166370;0,025;25,476;0,069;24,679
3;59;2;167025;0,028;26,664;0,067;25,895
3;60;2;167680;0,024;24,34;0,062;23,618
3;61;2;168335;0,023;26,239;0,083;25,418
3;62;2;168990;0,027;28,262;0,093;27,418
3;63;2;169645;0,034;27,749;0,079;26,949
3;64;2;170300;0,042;28,255;0,084;27,39
4;0;2;170955;0,029;27,496;0,082;26,664
4;1;2;171610;0,028;26,214;0,075;25,433
4;2;2;172265;0,025;24,939;0,087;24,173
4;3;2;172920;0,029;24,827;0,085;24,115
4;4;2;173575;0,022;28,158;0,08;27,305
4;5;2;174230;0,03;27,394;0,074;26,566
4;6;2;174885;0,029;27,072;0,07;26,276
4;7;2;175540;0,031;24,539;0,073;23,814
4;8;2;176195;0,023;24,222;0,064;23,511
4;9;2;176850;0,023;25,502;0,067;24,796
4;10;2;177505;0,024;24,196;0,069;23,502
4;11;2;178160;0,026;24,6;0,091;23,86
4;12;2;178815;0,024;25,655;0,064;24,914
4;13;2;179470;0,035;26,309;0,075;25,516
4;14;2;180125;0,031;28,316;0,107;27,464
4;15;2;180780;0,027;28,425;0,103;27,566
4;16;2;181435;0,055;26,641;0,061;25,82
4;17;2;182090;0,028;26,825;0,066;26,05
4;18;2;182745;0,029;27,069;0,085;26,257
4;19;2;183400;0,029;28,68;0,086;27,784
4;20;2;184055;0,03;27,249;0,078;26,45
4;21;2;184710;0,034;28,561;0,088;27,719
4;22;2;185365;0,036;26,808;0,074;26,019
4;23;2;186020;0,027;24,935;0,062;24,202
4;24;2;186675;0,028;24,976;0,072;24,223
4;25;2;187330;0,028;24,813;0,077;24,064
4;26;2;187985;0,028;24,593;0,07;23,869
4;27;2;188640;0,026;23,199;0,071;22,53
4;28;2;189295;0,024;23,183;0,084;22,477
4;29;2;189950;0,024;22,412;0,057;21,752
4;30;2;190605;0,023;22,799;0,055;22,154
4;31;2;191260;0,023;23,206;0,081;22,496
4;32;2;191915;0,027;30,521;0,103;29,405
4;33;2;192570;0,037;28,113;0,086;27,304
4;34;2;193225;0,03;27,361;0,075;26,542
4;35;2;193880;0,033;26,397;0,064;25,644
4;36;2;194535;0,032;26,186;0,095;25,421
4;37;2;195190;0,025;23,638;0,067;22,958
4;38;2;195845;0,023;22,177;0,06;21,485
4;39;2;196500;0,023;24,17;0,075;23,455
4;40;2;197155;0,022;22,417;0,063;21,773
4;41;2;197810;0,022;23,326;0,065;22,623
4;42;2;198465;0,049;23,426;0,093;22,714
4;43;2;199120;0,025;25,303;0,091;24,556
4;44;2;199775;0,024;23,325;0,053;22,638
4;45;2;200430;0,032;23,38;0,083;22,666
4;46;2;201085;0,022;23,164;0,086;22,415
4;47;2;201740;0,022;24,246;0,053;23,563
4;48;2;202395;0,033;22,567;0,079;21,894
4;49;2;203050;0,046;22,617;0,079;21,945
4;50;2;203705;0,022;23,026;0,087;22,307
4;51;2;204360;0,021;23,151;0,071;22,476
4;52;2;205015;0,027;25,898;0,067;25,129
4;53;2;205670;0,029;24,767;0,067;24,046
4;54;2;206325;0,026;23,711;0,074;22,98
4;55;2;206980;0,021;21,697;0,064;21,053
4;56;2;207635;0,02;23,757;0,078;23,08
4;57;2;208290;0,02;23,615;0,055;22,928
4;58;2;208945;0,023;23,394;0,069;22,696
4;59;2;209600;0,026;23,233;0,073;22,538
4;60;2;210255;0,024;25,112;0,079;24,372
4;61;2;210910;0,029;25,819;0,069;25,068
4;62;2;211565;0,023;26,009;0,077;25,279
4;63;2;212220;0,024;25,277;0,075;24,506
4;64;2;212875;0,023;25,105;0,069;24,377
5;0;2;213530;0,035;26,945;0,089;26,156
5;1;2;214185;0,027;29,232;0,078;28,326
5;2;2;214840;0,034;32,321;0,09;31,357
5;3;2;215495;0,035;26,865;0,085;26,057
5;4;2;216150;0,059;28,842;0,081;27,967
5;5;2;216805;0,031;27,627;0,078;26,841
5;6;2;217460;0,03;26,863;0,086;26,106
5;7;2;218115;0,027;25,347;0,082;24,609
5;8;2;218770;0,025;24,585;0,07;23,863
5;9;2;219425;0,024;22,812;0,074;22,131
5;10;2;220080;0,022;23,738;0,081;23,006
5;11;2;220735;0,035;24,304;0,076;23,572
5;12;2;221390;0,026;24,13;0,07;23,433
5;13;2;222045;0,024;24,705;0,09;23,956
5;14;2;222700;0,024;24,535;0,067;23,777
5;15;2;223355;0,024;24,811;0,071;24,081
5;16;2;224010;0,022;23,357;0,058;22,678
5;17;2;224665;0,028;26,125;0,069;25,34
5;18;2;225320;0,024;24,217;0,075;23,511
5;19;2;225975;0,022;24,727;0,072;23,965
5;20;2;226630;0,022;23,335;0,066;22,654
5;21;2;227285;0,021;26,836;0,085;26,006
5;22;2;227940;0,034;25,602;0,083;24,833
5;23;2;228595;0,026;25,125;0,106;24,366
5;24;2;229250;0,023;22,244;0,073;21,609
5;25;2;229905;0,041;22,958;0,063;22,273
5;26;2;230560;0,021;24,123;0,057;23,444
5;27;2;231215;0,022;22,427;0,062;21,762
5;28;2;231870;0,031;23,476;0,08;22,758
5;29;2;232525;0,026;24,499;0,071;23,784
5;30;2;233180;0,024;23,833;0,069;23,101
5;31;2;233835;0,024;23,519;0,081;22,832
5;32;2;234490;0,061;25,65;0,07;24,893
5;33;2;235145;0,023;24,853;0,091;24,058
5;34;2;235800;0,027;26,18;0,082;25,366
5;35;2;236455;0,026;26,27;0,078;25,464
5;36;2;237110;0,023;24,766;0,081;24,066
5;37;2;237765;0,028;24,378;0,072;23,594
5;38;2;238420;0,03;27,846;0,081;27,009
5;39;2;239075;0,027;26,982;0,083;26,18
5;40;2;239730;0,026;28,457;0,086;27,566
5;41;2;240385;0,031;25,065;0,068;24,335
5;42;2;241040;0,026;25,367;0,077;24,585
5;43;2;241695;0,025;28,923;0,089;28,018
5;44;2;242350;0,028;28,715;0,083;27,839
5;45;2;243005;0,023;29,12;0,091;28,265
5;46;2;243660;0,029;26,106;0,092;25,301
5;47;2;244315;0,028;30,126;0,088;29,238
5;48;2;244970;0,028;31,412;0,093;30,459
5;49;2;245625;0,031;29,251;0,083;28,329
5;50;2;246280;0,036;28,149;0,082;27,314
5;51;2;246935;0,028;27,899;0,077;27,048
5;52;2;247590;0,03;28,424;0,082;27,609
5;53;2;248245;0,03;28,782;0,075;27,899
5;54;2;248900;0,035;28,467;0,072;27,605
5;55;2;249555;0,03;27,038;0,083;26,24
5;56;2;250210;0,031;26,437;0,068;25,618
5;57;2;250865;0,027;25,901;0,073;25,117
5;58;2;251520;0,027;25,471;0,078;24,668
5;59;2;252175;0,027;27,27;0,094;26,314
5;60;2;252830;0,031;29,017;0,081;28,111
5;61;2;253485;0,033;30,636;0,094;29,638
5;62;2;254140;0,035;28,843;0,075;27,929
5;63;2;254795;0,032;27,418;0,085;26,606
5;64;2;255450;0,03;27,953;0,073;27,117
6;0;2;256105;0,03;26,966;0,072;26,151
6;1;2;256760;0,027;24,773;0,075;24,013
6;2;2;257415;0,036;27,883;0,078;27,053
6;3;2;258070;0,026;26,061;0,078;25,255
6;4;2;258725;0,044;27,427;0,085;26,627
6;5;2;259380;0,032;26,653;0,098;25,822
6;6;2;260035;0,055;26,771;0,084;25,944
6;7;2;260690;0,029;26,334;0,074;25,543
6;8;2;261345;0,041;28,362;0,085;27,431
6;9;2;262000;0,041;30,39;0,099;29,428
6;10;2;262655;0,035;29,094;0,083;28,284
6;11;2;263310;0,029;28,235;0,068;27,424
6;12;2;263965;0,028;28,25;0,081;27,396
6;13;2;264620;0,03;27,367;0,069;26,577
6;14;2;265275;0,027;25,149;0,074;24,389
6;15;2;265930;0,023;27,227;0,083;26,408
6;16;2;266585;0,026;25,958;0,079;25,187
6;17;2;267240;0,024;25,642;0,072;24,816
6;18;2;267895;0,027;26,449;0,067;25,685
6;19;2;268550;0,029;26,475;0,073;25,706
6;20;2;269205;0,023;24,8;0,077;24,076
6;21;2;269860;0,032;26,026;0,071;25,254
6;22;2;270515;0,023;24,56;0,079;23,827
6;23;2;271170;0,022;26,743;0,086;25,942
6;24;2;271825;0,029;26,251;0,078;25,469
6;25;2;272480;0,023;26,204;0,073;25,417
6;26;2;273135;0,023;26,392;0,071;25,593
6;27;2;273790;0,026;26,514;0,085;25,679
6;28;2;274445;0,026;26,761;0,069;25,963
6;29;2;275100;0,022;26,6;0,091;25,768
6;30;2;275755;0,023;24,679;0,08;23,936
6;31;2;276410;0,022;25,137;0,071;24,399
6;32;2;277065;0,022;24,285;0,091;23,557
6;33;2;277720;0,022;27,559;0,084;26,729
6;34;2;278375;0,028;27,683;0,079;26,854
6;35;2;279030;0,047;28,01;0,08;27,148
6;36;2;279685;0,029;27,101;0,086;26,332
6;37;2;280340;0,027;24,746;0,066;23,983
6;38;2;280995;0,037;25,327;0,083;24,563
6;39;2;281650;0,022;28,244;0,077;27,392
6;40;2;282305;0,034;29,206;0,083;28,328
6;41;2;282960;0,03;28,368;0,072;27,499
6;42;2;283615;0,031;28,534;0,084;27,652
6;43;2;284270;0,033;29,227;0,088;28,325
6;44;2;284925;0,033;28,712;0,078;27,847
6;45;2;285580;0,041;28,763;0,089;27,891
6;46;2;286235;0,031;28,046;0,08;27,197
6;47;2;286890;0,031;28,6;0,079;27,749
6;48;2;287545;0,035;26,5;0,07;25,716
6;49;2;288200;0,026;25,714;0,07;24,918
6;50;2;288855;0,029;26,338;0,066;25,528
6;51;2;289510;0,028;26,198;0,074;25,333
6;52;2;290165;0,036;25,938;0,073;25,133
6;53;2;290820;0,024;25,206;0,078;24,452
6;54;2;291475;0,028;24,834;0,061;24,063
6;55;2;292130;0,031;25,128;0,072;24,404
6;56;2;292785;0,034;26,907;0,076;26,099
6;57;2;293440;0,027;27,151;0,084;26,347
6;58;2;294095;0,037;26,173;0,074;25,347
6;59;2;294750;0,037;26,238;0,073;25,414
6;60;2;295405;0,029;28,874;0,093;27,986
6;61;2;296060;0,028;25,003;0,076;24,258
6;62;2;296715;0,022;23,116;0,073;22,43
6;63;2;297370;0,024;24,315;0,068;23,595
6;64;2;298025;0,026;23,777;0,075;23,092
7;0;2;298680;0,021;23,306;0,061;22,636
7;1;2;299335;0,02;22,882;0,065;22,209
7;2;2;299990;0,025;24,936;0,062;24,203
7;3;2;300645;0,022;23,559;0,069;22,835
7;4;2;301300;0,03;22,159;0,061;21,487
7;5;2;301955;0,02;21,813;0,063;21,172
7;6;2;302610;0,019;23,99;0,056;23,306
7;7;2;303265;0,032;23,326;0,061;22,639
7;8;2;303920;0,022;23,371;0,062;22,705
7;9;2;304575;0,023;23,692;0,058;23,027
7;10;2;305230;0,022;22,301;0,06;21,655
7;11;2;305885;0,021;23,075;0,085;22,386
7;12;2;306540;0,02;22,401;0,074;21,725
7;13;2;307195;0,021;22,306;0,063;21,668
7;14;2;307850;0,02;22,521;0,06;21,849
7;15;2;308505;0,02;21,658;0,075;21,005
7;16;2;309160;0,02;22,849;0,076;22,178
7;17;2;309815;0,02;23,838;0,061;23,129
7;18;2;310470;0,025;26,163;0,069;25,377
7;19;2;311125;0,02;22,295;0,072;21,634
7;20;2;311780;0,022;22,33;0,084;21,664
7;21;2;312435;0,02;24,683;0,084;23,973
7;22;2;313090;0,028;25,378;0,075;24,638
7;23;2;313745;0,022;26,273;0,082;25,505
7;24;2;314400;0,026;26,212;0,09;25,412
7;25;2;315055;0,021;25,247;0,072;24,519
7;26;2;315710;0,027;28,828;0,073;27,958
7;27;2;316365;0,025;25,641;0,074;24,871
7;28;2;317020;0,023;25,095;0,072;24,373
7;29;2;317675;0,039;25,598;0,084;24,809
7;30;2;318330;0,026;24,894;0,083;24,127
7;31;2;318985;0,031;27,042;0,07;26,257
7;32;2;319640;0,03;26,163;0,071;25,366
7;33;2;320295;0,033;27,397;0,079;26,573
7;34;2;320950;0,029;28,476;0,089;27,652
7;35;2;321605;0,029;26,881;0,081;26,078
7;36;2;322260;0,032;25,168;0,068;24,387
7;37;2;322915;0,023;24,559;0,065;23,848
7;38;2;323570;0,034;25,886;0,087;25,083
7;39;2;324225;0,025;25,607;0,092;24,843
7;40;2;324880;0,022;21,777;0,051;21,101
7;41;2;325535;0,02;22,704;0,062;22,037
7;42;2;326190;0,021;22,764;0,068;22,064
7;43;2;326845;0,02;22,217;0,058;21,575
7;44;2;327500;0,02;21,883;0,067;21,242
7;45;2;328155;0,019;23,089;0,077;22,402
7;46;2;328810;0,023;21,898;0,075;21,257
7;47;2;329465;0,02;23,047;0,072;22,379
7;48;2;330120;0,029;22,976;0,07;22,285
7;49;2;330775;0,022;21,815;0,06;21,16
7;50;2;331430;0,021;22,05;0,059;21,395
7;51;2;332085;0,021;23,953;0,077;23,225
7;52;2;332740;0,022;23,857;0,067;23,173
7;53;2;333395;0,021;22,087;0,068;21,447
7;54;2;334050;0,044;23,002;0,062;22,328
7;55;2;334705;0,02;23,663;0,071;22,994
7;56;2;335360;0,029;24,4;0,065;23,654
7;57;2;336015;0,021;25,117;0,063;24,397
7;58;2;336670;0,022;25,894;0,073;25,129
7;59;2;337325;0,025;26,772;0,074;25,983
7;60;2;337980;0,026;25,154;0,084;24,39
7;61;2;338635;0,022;27,224;0,078;26,44
7;62;2;339290;0,025;28,022;0,081;27,196
7;63;2;339945;0,022;23,886;0,073;23,175
7;64;2;340600;0,022;24,411;0,069;23,696
8;0;2;341255;0,025;24,886;0,079;24,133
8;1;2;341910;0,021;25,372;0,072;24,621
8;2;2;342565;0,022;25,63;0,066;24,875
8;3;2;343220;0,027;26,539;0,077;25,745
8;4;2;343875;0,025;26,999;0,076;26,184
8;5;2;344530;0,031;26,116;0,078;25,327
8;6;2;345185;0,028;25,945;0,086;25,126
8;7;2;345840;0,054;25,437;0,071;24,673
8;8;2;346495;0,024;26,129;0,078;25,31
8;9;2;347150;0,046;25,835;0,075;25,039
8;10;2;347805;0,024;24,444;0,072;23,753
8;11;2;348460;0,023;24,224;0,079;23,52
8;12;2;349115;0,023;24,21;0,053;23,535
8;13;2;349770;0,023;23,514;0,073;22,834
8;14;2;350425;0,021;22,483;0,059;21,838
8;15;2;351080;0,023;23,612;0,074;22,928
8;16;2;351735;0,021;24,836;0,071;24,056
8;17;2;352390;0,025;24,475;0,061;23,754
8;18;2;353045;0,026;23,974;0,076;23,223
8;19;2;353700;0,025;24,268;0,058;23,523
8;20;2;354355;0,026;24,385;0,075;23,683
8;21;2;355010;0,028;25,777;0,077;25,018
8;22;2;355665;0,024;24,41;0,073;23,696
8;23;2;356320;0,026;22,58;0,057;21,915
8;24;2;356975;0,069;22,462;0,065;21,786
8;25;2;357630;0,026;25,269;0,077;24,531
8;26;2;358285;0,026;23,799;0,056;23,135
8;27;2;358940;0,023;21,813;0,065;21,147
8;28;2;359595;0,022;22,549;0,054;21,907
8;29;2;360250;0,023;22,107;0,072;21,431
8;30;2;360905;0,025;21,609;0,054;20,997
8;31;2;361560;0,022;23,542;0,054;22,839
8;32;2;362215;0,026;24,039;0,063;23,281
8;33;2;362870;0,026;25,631;0,074;24,867
8;34;2;363525;0,03;22,996;0,053;22,341
8;35;2;364180;0,023;25,048;0,075;24,299
8;36;2;364835;0,03;25,523;0,077;24,778
8;37;2;365490;0,025;21,565;0,086;20,916
8;38;2;366145;0,022;22,414;0,059;21,762
