K	Dades	Ins Salts	Ins Temps	Cer Temps	Cer Temps T	Cer Temps !T	Salts REALS	Salts MITJANA
454	2	15251200	0.013	1.649	0.075	0.761	513	507.67
455	2	15251713	0.017	1.417	0.052	0.67	513	507.67
456	2	15252226	0.014	1.278	0.042	0.624	513	507.67
457	2	15252739	0.014	1.276	0.042	0.607	513	507.67
458	2	15253252	0.014	1.278	0.046	0.618	513	507.67
459	2	15253765	0.014	1.452	0.067	0.699	513	507.67
460	2	15254278	0.014	1.416	0.049	0.683	513	507.67
461	2	15254791	0.014	1.269	0.04	0.603	513	507.67
462	2	15255304	0.015	1.276	0.047	0.611	513	507.67
463	2	15255817	0.014	1.313	0.054	0.619	513	507.67
464	2	15256330	0.014	1.389	0.061	0.646	513	507.67
465	2	15256843	0.013	1.363	0.048	0.667	513	507.67
466	2	15257356	0.017	1.303	0.044	0.62	513	507.67
467	2	15257869	0.015	1.371	0.05	0.662	513	507.67
468	2	15258382	0.039	1.274	0.046	0.62	513	507.67
469	2	15258895	0.014	1.276	0.05	0.606	513	507.67
470	2	15259408	0.014	1.278	0.054	0.607	513	507.67
471	2	15259921	0.014	1.391	0.055	0.649	513	507.67
472	2	15260434	0.014	1.276	0.045	0.604	513	507.67
473	2	15260947	0.014	1.279	0.05	0.611	513	507.67
474	2	15261460	0.014	1.276	0.036	0.619	513	507.67
475	2	15261973	0.014	1.487	0.082	0.713	513	507.67
476	2	15262486	0.024	1.303	0.039	0.627	513	507.67
477	2	15262999	0.014	1.583	0.048	0.732	513	507.67
478	2	15263512	0.02	1.506	0.056	0.731	513	507.67
479	2	15264025	0.015	1.266	0.049	0.6	513	507.67
480	2	15264538	0.014	1.26	0.052	0.602	513	507.67
481	2	15265051	0.014	1.495	0.063	0.679	513	507.67
482	2	15265564	0.014	1.386	0.055	0.681	513	507.67
483	2	15266077	0.017	1.437	0.065	0.675	513	507.67
484	2	15266590	0.016	1.429	0.05	0.681	513	507.67
485	2	15267103	0.013	1.281	0.053	0.608	513	507.67
486	2	15267616	0.013	1.342	0.065	0.627	513	507.67
487	2	15268129	0.016	1.484	0.057	0.712	513	507.67
488	2	15268642	0.016	1.258	0.048	0.606	513	507.67
489	2	15269155	0.014	1.307	0.047	0.635	513	507.67
490	2	15269668	0.014	1.329	0.048	0.622	513	507.67
491	2	15270181	0.014	1.424	0.052	0.678	513	507.67
492	2	15270694	0.014	1.633	0.077	0.824	513	507.67
493	2	15271207	0.017	1.457	0.059	0.687	513	507.67
494	2	15271720	0.016	1.477	0.049	0.712	513	507.67
495	2	15272233	0.016	1.473	0.067	0.699	513	507.67
496	2	15272746	0.016	1.472	0.057	0.699	513	507.67
497	2	15273259	0.016	1.64	0.064	0.794	513	507.67
498	2	15273772	0.017	1.489	0.059	0.739	513	507.67
499	2	15274285	0.014	1.271	0.045	0.61	513	507.67
500	2	15274798	0.014	1.29	0.064	0.598	513	507.67
501	2	15275311	0.014	1.276	0.04	0.611	513	507.67
502	2	15275824	0.014	1.347	0.045	0.661	513	507.67
503	2	15276337	0.024	1.733	0.057	0.814	513	507.67
504	2	15276850	0.017	1.488	0.06	0.715	513	507.67
505	2	15277363	0.015	1.453	0.051	0.693	513	507.67
506	2	15277876	0.016	1.474	0.048	0.705	513	507.67
507	2	15278389	0.016	1.477	0.056	0.706	513	507.67
508	2	15278902	0.017	1.545	0.063	0.74	513	507.67
509	2	15279415	0.018	1.402	0.063	0.636	513	507.67
510	2	15279928	0.014	1.28	0.054	0.61	513	507.67
511	2	15280441	0.015	1.364	0.056	0.629	513	507.67
512	2	15280954	0.014	1.277	0.051	0.617	513	507.67
513	2	15281467	0.014	1.596	0.059	0.754	513	507.67
514	2	15281980	0.014	1.284	0.052	0.609	513	507.67
515	2	15282493	0.014	1.257	0.05	0.61	513	507.67
516	2	15283006	0.014	1.265	0.049	0.606	513	507.67
517	2	15283519	0.014	1.278	0.048	0.614	513	507.67
518	2	15284032	0.014	1.276	0.048	0.605	513	507.67
519	2	15284545	0.014	1.628	0.061	0.754	513	507.67
520	2	15285058	0.016	1.338	0.049	0.657	513	507.67
521	2	15285571	0.014	1.437	0.041	0.711	513	507.67
522	2	15286084	0.017	1.371	0.046	0.639	513	507.67
523	2	15286597	0.015	1.491	0.055	0.751	513	507.67
524	2	15287110	0.015	1.421	0.052	0.682	513	507.67
525	2	15287623	0.013	1.278	0.037	0.621	513	507.67
526	2	15288136	0.014	1.518	0.05	0.708	513	507.67
527	2	15288649	0.017	1.434	0.051	0.689	513	507.67
528	2	15289162	0.014	1.29	0.048	0.627	513	507.67
529	2	15289675	0.018	1.324	0.048	0.633	513	507.67
530	2	15290188	0.014	1.279	0.041	0.624	513	507.67
531	2	15290701	0.014	1.276	0.053	0.601	513	507.67
532	2	15291214	0.014	1.477	0.059	0.709	513	507.67
533	2	15291727	0.013	1.247	0.049	0.593	513	507.67
534	2	15292240	0.012	1.215	0.048	0.591	513	507.67
535	2	15292753	0.022	1.127	0.04	0.535	513	507.67
536	2	15293266	0.012	1.157	0.046	0.56	513	507.67
537	2	15293779	0.012	1.219	0.052	0.585	513	507.67
538	2	15294292	0.013	1.126	0.044	0.534	513	507.67
539	2	15294805	0.012	1.183	0.044	0.55	513	507.67
540	2	15295318	0.013	1.242	0.045	0.595	513	507.67
541	2	15295831	0.014	1.457	0.046	0.686	513	507.67
542	2	15296344	0.015	1.348	0.048	0.659	513	507.67
543	2	15296857	0.014	1.279	0.045	0.605	513	507.67
544	2	15297370	0.013	1.234	0.043	0.592	513	507.67
545	2	15297883	0.013	1.319	0.043	0.647	513	507.67
546	2	15298396	0.014	1.298	0.049	0.609	513	507.67
547	2	15298909	0.014	1.264	0.047	0.597	513	507.67
548	2	15299422	0.013	1.276	0.045	0.599	513	507.67
549	2	15299935	0.014	1.253	0.052	0.604	513	507.67
550	2	15300448	0.016	1.465	0.052	0.719	513	507.67
551	2	15300961	0.014	1.358	0.063	0.653	513	507.67
552	2	15301474	0.014	1.319	0.043	0.62	513	507.67
553	2	15301987	0.013	1.383	0.054	0.674	513	507.67
554	2	15302500	0.014	1.278	0.049	0.602	513	507.67
555	2	15303013	0.013	1.218	0.046	0.577	513	507.67
556	2	15303526	0.013	1.303	0.063	0.62	513	507.67
557	2	15304039	0.013	1.295	0.041	0.594	513	507.67
558	2	15304552	0.014	1.261	0.055	0.605	513	507.67
559	2	15305065	0.022	1.238	0.044	0.589	513	507.67
560	2	15305578	0.013	1.239	0.051	0.576	513	507.67
561	2	15306091	0.014	1.237	0.055	0.589	513	507.67
562	2	15306604	0.013	1.269	0.051	0.606	513	507.67
563	2	15307117	0.013	1.264	0.047	0.602	513	507.67
564	2	15307630	0.023	1.302	0.041	0.625	513	507.67
565	2	15308143	0.014	1.584	0.053	0.743	513	507.67
566	2	15308656	0.018	1.587	0.052	0.766	513	507.67
567	2	15309169	0.018	1.531	0.054	0.739	513	507.67
568	2	15309682	0.017	1.536	0.057	0.736	513	507.67
569	2	15310195	0.017	1.53	0.056	0.742	513	507.67
570	2	15310708	0.019	1.533	0.055	0.738	513	507.67
571	2	15311221	0.017	1.514	0.06	0.718	513	507.67
572	2	15311734	0.017	1.471	0.057	0.699	513	507.67
573	2	15312247	0.016	1.553	0.059	0.752	513	507.67
574	2	15312760	0.016	1.472	0.048	0.71	513	507.67
575	2	15313273	0.016	1.481	0.035	0.735	513	507.67
576	2	15313786	0.016	1.469	0.055	0.705	513	507.67
577	2	15314299	0.015	1.417	0.049	0.674	513	507.67
578	2	15314812	0.016	1.422	0.05	0.687	513	507.67
579	2	15315325	0.015	1.417	0.047	0.678	513	507.67
580	2	15315838	0.016	1.418	0.061	0.666	513	507.67
581	2	15316351	0.016	1.419	0.054	0.668	513	507.67
582	2	15316864	0.015	1.381	0.075	0.636	513	507.67
583	2	15317377	0.015	1.368	0.047	0.657	513	507.67
584	2	15317890	0.015	1.406	0.05	0.668	513	507.67
585	2	15318403	0.015	1.366	0.043	0.655	513	507.67
586	2	15318916	0.016	1.39	0.064	0.652	513	507.67
587	2	15319429	0.015	1.451	0.057	0.705	513	507.67
588	2	15319942	0.015	1.32	0.06	0.619	513	507.67
589	2	15320455	0.015	1.461	0.058	0.713	513	507.67
590	2	15320968	0.015	1.321	0.056	0.626	513	507.67
591	2	15321481	0.016	1.319	0.056	0.619	513	507.67
592	2	15321994	0.015	1.344	0.054	0.631	513	507.67
593	2	15322507	0.015	1.297	0.051	0.619	513	507.67
594	2	15323020	0.014	1.282	0.039	0.624	513	507.67
595	2	15323533	0.014	1.296	0.049	0.626	513	507.67
596	2	15324046	0.014	1.315	0.054	0.622	513	507.67
597	2	15324559	0.015	1.276	0.051	0.61	513	507.67
598	2	15325072	0.014	1.309	0.048	0.628	513	507.67
599	2	15325585	0.015	1.321	0.046	0.653	513	507.67
600	2	15326098	0.014	1.336	0.052	0.666	513	507.67
601	2	15326611	0.014	1.287	0.052	0.621	513	507.67
602	2	15327124	0.014	1.233	0.041	0.598	513	507.67
603	2	15327637	0.013	1.234	0.047	0.587	513	507.67
604	2	15328150	0.014	1.238	0.055	0.58	513	507.67
605	2	15328663	0.014	1.315	0.042	0.647	513	507.67
606	2	15329176	0.014	1.232	0.05	0.6	513	507.67
607	2	15329689	0.013	1.198	0.042	0.569	513	507.67
608	2	15330202	0.014	1.261	0.043	0.595	513	507.67
609	2	15330715	0.028	1.268	0.051	0.604	513	507.67
610	2	15331228	0.014	1.219	0.043	0.585	513	507.67
611	2	15331741	0.016	1.261	0.046	0.63	513	507.67
612	2	15332254	0.023	1.238	0.041	0.593	513	507.67
613	2	15332767	0.013	1.219	0.048	0.575	513	507.67
614	2	15333280	0.013	1.261	0.038	0.624	513	507.67
615	2	15333793	0.013	1.26	0.051	0.595	513	507.67
616	2	15334306	0.014	1.262	0.046	0.628	513	507.67
617	2	15334819	0.013	1.249	0.034	0.614	513	507.67
618	2	15335332	0.013	1.194	0.043	0.572	513	507.67
619	2	15335845	0.013	1.306	0.035	0.617	513	507.67
620	2	15336358	0.014	1.287	0.06	0.626	513	507.67
621	2	15336871	0.013	1.24	0.037	0.611	513	507.67
622	2	15337384	0.013	1.219	0.039	0.575	513	507.67
623	2	15337897	0.014	1.239	0.049	0.592	513	507.67
624	2	15338410	0.014	1.239	0.047	0.603	513	507.67
625	2	15338923	0.013	1.26	0.046	0.602	513	507.67
626	2	15339436	0.013	1.239	0.039	0.588	513	507.67
627	2	15339949	0.014	1.217	0.048	0.586	513	507.67
628	2	15340462	0.024	1.224	0.043	0.569	513	507.67
629	2	15340975	0.013	1.246	0.042	0.595	513	507.67
630	2	15341488	0.013	1.239	0.046	0.58	513	507.67
631	2	15342001	0.013	1.239	0.042	0.58	513	507.67
632	2	15342514	0.017	1.294	0.053	0.591	513	507.67
633	2	15343027	0.013	1.237	0.047	0.585	513	507.67
634	2	15343540	0.013	1.237	0.043	0.598	513	507.67
635	2	15344053	0.013	1.229	0.048	0.608	513	507.67
636	2	15344566	0.023	1.239	0.045	0.595	513	507.67
637	2	15345079	0.014	1.218	0.041	0.597	513	507.67
638	2	15345592	0.013	1.218	0.049	0.575	513	507.67
639	2	15346105	0.014	1.228	0.057	0.565	513	507.67
640	2	15346618	0.013	1.195	0.043	0.572	513	507.67
641	2	15347131	0.013	1.219	0.044	0.569	513	507.67
642	2	15347644	0.014	1.239	0.052	0.578	513	507.67
643	2	15348157	0.023	1.213	0.036	0.592	513	507.67
644	2	15348670	0.014	1.237	0.052	0.587	513	507.67
645	2	15349183	0.014	1.276	0.05	0.602	513	507.67
646	2	15349696	0.014	1.235	0.05	0.582	513	507.67
647	2	15350209	0.014	1.277	0.037	0.622	513	507.67
648	2	15350722	0.013	1.236	0.043	0.588	513	507.67
649	2	15351235	0.014	1.234	0.044	0.593	513	507.67
650	2	15351748	0.014	1.278	0.05	0.625	513	507.67
651	2	15352261	0.014	1.234	0.046	0.587	513	507.67
652	2	15352774	0.014	1.236	0.051	0.585	513	507.67
653	2	15353287	0.013	1.276	0.062	0.588	513	507.67
654	2	15353800	0.014	1.235	0.04	0.592	513	507.67
655	2	15354313	0.085	1.235	0.042	0.593	513	507.67
656	2	15354826	0.014	1.306	0.039	0.623	513	507.67
657	2	15355339	0.013	1.233	0.054	0.575	513	507.67
658	2	15355852	0.014	1.274	0.067	0.611	513	507.67
659	2	15356365	0.014	1.295	0.045	0.627	513	507.67
660	2	15356878	0.013	1.234	0.044	0.589	513	507.67
661	2	15357391	0.014	1.264	0.056	0.595	513	507.67
662	2	15357904	0.014	1.275	0.047	0.605	513	507.67
663	2	15358417	0.014	1.233	0.045	0.595	513	507.67
664	2	15358930	0.013	1.234	0.049	0.584	513	507.67
665	2	15359443	0.014	1.279	0.044	0.607	513	507.67
666	2	15359956	0.015	1.313	0.059	0.609	513	507.67
667	2	15360469	0.014	1.259	0.052	0.589	513	507.67
668	2	15360982	0.014	1.365	0.053	0.668	513	507.67
669	2	15361495	0.013	1.234	0.046	0.584	513	507.67
670	2	15362008	0.014	1.236	0.047	0.591	513	507.67
671	2	15362521	0.014	1.315	0.044	0.638	513	507.67
672	2	15363034	0.014	1.234	0.051	0.582	513	507.67
673	2	15363547	0.014	1.274	0.042	0.618	513	507.67
674	2	15364060	0.014	1.314	0.062	0.609	513	507.67
675	2	15364573	0.016	1.235	0.045	0.592	513	507.67
676	2	15365086	0.014	1.258	0.046	0.592	513	507.67
677	2	15365599	0.014	1.323	0.053	0.636	513	507.67
678	2	15366112	0.014	1.233	0.047	0.593	513	507.67
679	2	15366625	0.013	1.272	0.058	0.595	513	507.67
680	2	15367138	0.014	1.276	0.053	0.594	513	507.67
681	2	15367651	0.014	1.234	0.052	0.588	513	507.67
682	2	15368164	0.014	1.235	0.048	0.584	513	507.67
683	2	15368677	0.014	1.234	0.05	0.595	513	507.67
684	2	15369190	0.014	1.235	0.048	0.584	513	507.67
685	2	15369703	0.014	1.228	0.047	0.572	513	507.67
686	2	15370216	0.014	1.272	0.051	0.622	513	507.67
687	2	15370729	0.014	1.234	0.044	0.59	513	507.67
688	2	15371242	0.014	1.273	0.038	0.618	513	507.67
689	2	15371755	0.014	1.275	0.057	0.609	513	507.67
690	2	15372268	0.013	1.274	0.045	0.603	513	507.67
691	2	15372781	0.014	1.274	0.045	0.628	513	507.67
692	2	15373294	0.014	1.237	0.05	0.583	513	507.67
693	2	15373807	0.014	1.292	0.054	0.601	513	507.67
694	2	15374320	0.014	1.273	0.045	0.609	513	507.67
695	2	15374833	0.013	1.244	0.043	0.596	513	507.67
696	2	15375346	0.016	1.235	0.044	0.595	513	507.67
697	2	15375859	0.014	1.238	0.05	0.59	513	507.67
698	2	15376372	0.014	1.196	0.052	0.563	513	507.67
699	2	15376885	0.014	1.261	0.047	0.576	513	507.67
700	2	15377398	0.023	1.239	0.043	0.592	513	507.67
701	2	15377911	0.013	1.237	0.046	0.604	513	507.67
702	2	15378424	0.013	1.241	0.042	0.595	513	507.67
703	2	15378937	0.013	1.443	0.055	0.697	513	507.67
704	2	15379450	0.014	1.243	0.056	0.668	513	507.67
705	2	15379963	0.013	1.199	0.042	0.565	513	507.67
706	2	15380476	0.014	1.238	0.048	0.566	513	507.67
707	2	15380989	0.013	1.257	0.042	0.607	513	507.67
708	2	15381502	0.023	1.229	0.049	0.591	513	507.67
709	2	15382015	0.013	1.196	0.046	0.567	513	507.67
710	2	15382528	0.013	1.269	0.055	0.6	513	507.67
711	2	15383041	0.013	1.25	0.046	0.599	513	507.67
712	2	15383554	0.013	1.262	0.046	0.614	513	507.67
713	2	15384067	0.014	1.236	0.045	0.589	513	507.67
714	2	15384580	0.014	1.314	0.057	0.635	513	507.67
715	2	15385093	0.029	1.693	0.061	0.807	513	507.67
716	2	15385606	0.024	1.605	0.057	0.763	513	507.67
717	2	15386119	0.018	1.603	0.052	0.78	513	507.67
718	2	15386632	0.018	1.749	0.051	0.818	513	507.67
719	2	15387145	0.02	1.692	0.056	0.801	513	507.67
720	2	15387658	0.047	1.631	0.069	0.787	513	507.67
721	2	15388171	0.019	1.825	0.075	0.886	513	507.67
722	2	15388684	0.019	1.671	0.06	0.815	513	507.67
723	2	15389197	0.02	1.545	0.064	0.734	513	507.67
724	2	15389710	0.017	1.516	0.062	0.704	513	507.67
725	2	15390223	0.017	1.458	0.05	0.712	513	507.67
726	2	15390736	0.017	1.641	0.07	0.784	513	507.67
727	2	15391249	0.02	1.606	0.069	0.765	513	507.67
728	2	15391762	0.019	2.317	0.105	1.109	513	507.67
729	2	15392275	0.047	2.86	0.11	1.342	513	507.67
730	2	15392788	0.032	2.622	0.098	1.268	513	507.67
731	2	15393301	0.032	2.471	0.088	1.216	513	507.67
732	2	15393814	0.025	2.284	0.08	1.129	513	507.67
733	2	15394327	0.02	1.768	0.052	0.86	513	507.67
734	2	15394840	0.02	1.872	0.073	0.917	513	507.67
735	2	15395353	0.021	1.546	0.059	0.738	513	507.67
736	2	15395866	0.016	1.808	0.057	0.817	513	507.67
737	2	15396379	0.033	1.58	0.075	0.755	513	507.67
738	2	15396892	0.027	1.396	0.06	0.669	513	507.67
739	2	15397405	0.026	1.265	0.044	0.601	513	507.67
740	2	15397918	0.015	1.625	0.06	0.742	513	507.67
741	2	15398431	0.028	1.733	0.07	0.818	513	507.67
742	2	15398944	0.042	1.693	0.058	0.831	513	507.67
743	2	15399457	0.021	1.605	0.064	0.775	513	507.67
744	2	15399970	0.018	1.485	0.055	0.705	513	507.67
745	2	15400483	0.015	1.294	0.04	0.642	513	507.67
746	2	15400996	0.015	1.362	0.038	0.653	513	507.67
747	2	15401509	0.014	1.325	0.059	0.636	513	507.67
748	2	15402022	0.014	1.886	0.077	0.88	513	507.67
749	2	15402535	0.018	1.546	0.064	0.745	513	507.67
750	2	15403048	0.016	1.655	0.065	0.776	513	507.67
751	2	15403561	0.018	1.592	0.058	0.789	513	507.67
752	2	15404074	0.014	1.31	0.044	0.625	513	507.67
753	2	15404587	0.013	1.147	0.05	0.54	513	507.67
754	2	15405100	0.012	1.165	0.05	0.553	513	507.67
755	2	15405613	0.013	1.151	0.045	0.548	513	507.67
756	2	15406126	0.013	1.126	0.034	0.546	513	507.67
757	2	15406639	0.015	1.126	0.045	0.539	513	507.67
758	2	15407152	0.012	1.237	0.044	0.568	513	507.67
759	2	15407665	0.012	1.26	0.05	0.606	513	507.67
760	2	15408178	0.012	1.251	0.045	0.59	513	507.67
761	2	15408691	0.012	1.192	0.044	0.56	513	507.67
762	2	15409204	0.023	1.149	0.04	0.543	513	507.67
763	2	15409717	0.014	1.406	0.057	0.661	513	507.67
764	2	15410230	0.014	1.251	0.049	0.586	513	507.67
765	2	15410743	0.012	1.125	0.044	0.543	513	507.67
766	2	15411256	0.012	1.24	0.051	0.57	513	507.67
767	2	15411769	0.014	1.206	0.046	0.593	513	507.67
768	2	15412282	0.012	1.245	0.045	0.584	513	507.67
769	2	15412795	0.012	1.253	0.051	0.564	513	507.67
770	2	15413308	0.023	1.231	0.042	0.572	513	507.67
771	2	15413821	0.014	1.279	0.038	0.594	513	507.67
772	2	15414334	0.012	1.266	0.044	0.585	513	507.67
773	2	15414847	0.013	1.616	0.047	0.772	513	507.67
774	2	15415360	0.014	1.275	0.047	0.624	513	507.67
775	2	15415873	0.014	1.502	0.067	0.69	513	507.67
776	2	15416386	0.016	1.336	0.044	0.632	513	507.67
777	2	15416899	0.014	1.263	0.044	0.598	513	507.67
778	2	15417412	0.016	1.235	0.045	0.593	513	507.67
779	2	15417925	0.014	1.264	0.043	0.596	513	507.67
780	2	15418438	0.013	1.276	0.046	0.625	513	507.67
781	2	15418951	0.014	1.233	0.045	0.588	513	507.67
782	2	15419464	0.014	1.252	0.046	0.598	513	507.67
783	2	15419977	0.014	1.405	0.051	0.663	513	507.67
784	2	15420490	0.014	1.314	0.06	0.613	513	507.67
785	2	15421003	0.014	1.498	0.049	0.716	513	507.67
786	2	15421516	0.015	1.274	0.056	0.599	513	507.67
787	2	15422029	0.015	1.438	0.058	0.66	513	507.67
788	2	15422542	0.014	1.26	0.046	0.593	513	507.67
789	2	15423055	0.014	1.235	0.046	0.583	513	507.67
790	2	15423568	0.013	1.236	0.045	0.592	513	507.67
791	2	15424081	0.014	1.237	0.048	0.594	513	507.67
792	2	15424594	0.014	1.237	0.046	0.595	513	507.67
793	2	15425107	0.014	1.31	0.045	0.621	513	507.67
794	2	15425620	0.014	1.275	0.044	0.623	513	507.67
795	2	15426133	0.014	1.34	0.049	0.627	513	507.67
796	2	15426646	0.013	1.221	0.04	0.592	513	507.67
797	2	15427159	0.013	1.378	0.056	0.676	513	507.67
798	2	15427672	0.015	1.236	0.035	0.599	513	507.67
799	2	15428185	0.013	1.287	0.043	0.619	513	507.67
800	2	15428698	0.013	1.198	0.048	0.588	513	507.67
801	2	15429211	0.013	1.249	0.048	0.594	513	507.67
802	2	15429724	0.023	1.247	0.042	0.593	513	507.67
803	2	15430237	0.014	1.263	0.041	0.597	513	507.67
804	2	15430750	0.014	1.235	0.048	0.592	513	507.67
805	2	15431263	0.014	1.264	0.05	0.619	513	507.67
806	2	15431776	0.014	1.235	0.052	0.582	513	507.67
807	2	15432289	0.014	1.245	0.047	0.606	513	507.67
808	2	15432802	0.016	1.342	0.053	0.632	513	507.67
809	2	15433315	0.014	1.283	0.066	0.609	513	507.67
810	2	15433828	0.014	1.235	0.044	0.593	513	507.67
811	2	15434341	0.013	1.236	0.04	0.604	513	507.67
812	2	15434854	0.015	1.235	0.048	0.585	513	507.67
813	2	15435367	0.013	1.263	0.061	0.604	513	507.67
814	2	15435880	0.014	1.333	0.067	0.619	513	507.67
815	2	15436393	0.014	1.305	0.053	0.618	513	507.67
816	2	15436906	0.014	1.275	0.049	0.601	513	507.67
817	2	15437419	0.014	1.339	0.055	0.629	513	507.67
818	2	15437932	0.014	1.305	0.053	0.626	513	507.67
819	2	15438445	0.015	1.381	0.051	0.656	513	507.67
820	2	15438958	0.015	1.416	0.053	0.672	513	507.67
821	2	15439471	0.015	1.32	0.044	0.635	513	507.67
822	2	15439984	0.029	1.353	0.045	0.656	513	507.67
823	2	15440497	0.014	1.322	0.045	0.639	513	507.67
824	2	15441010	0.014	1.384	0.047	0.655	513	507.67
825	2	15441523	0.014	1.388	0.055	0.66	513	507.67
826	2	15442036	0.014	1.393	0.042	0.697	513	507.67
827	2	15442549	0.015	1.32	0.044	0.635	513	507.67
828	2	15443062	0.015	1.32	0.045	0.631	513	507.67
829	2	15443575	0.014	1.322	0.049	0.628	513	507.67
830	2	15444088	0.014	1.277	0.044	0.622	513	507.67
831	2	15444601	0.014	1.319	0.06	0.614	513	507.67
832	2	15445114	0.014	1.334	0.045	0.62	513	507.67
833	2	15445627	0.014	1.307	0.052	0.622	513	507.67
834	2	15446140	0.014	1.276	0.048	0.611	513	507.67
835	2	15446653	0.014	1.276	0.049	0.605	513	507.67
836	2	15447166	0.014	1.233	0.042	0.599	513	507.67
837	2	15447679	0.013	1.237	0.049	0.589	513	507.67
838	2	15448192	0.013	1.264	0.055	0.595	513	507.67
839	2	15448705	0.016	1.239	0.04	0.601	513	507.67
840	2	15449218	0.014	1.263	0.05	0.6	513	507.67
841	2	15449731	0.014	1.27	0.04	0.613	513	507.67
842	2	15450244	0.013	1.264	0.047	0.619	513	507.67
843	2	15450757	0.014	1.32	0.051	0.646	513	507.67
844	2	15451270	0.014	1.306	0.06	0.605	513	507.67
845	2	15451783	0.014	1.292	0.051	0.601	513	507.67
846	2	15452296	0.013	1.236	0.044	0.594	513	507.67
847	2	15452809	0.014	1.264	0.046	0.601	513	507.67
848	2	15453322	0.014	1.234	0.046	0.587	513	507.67
849	2	15453835	0.014	1.296	0.046	0.605	513	507.67
850	2	15454348	0.014	1.267	0.044	0.611	513	507.67
851	2	15454861	0.013	1.234	0.042	0.591	513	507.67
852	2	15455374	0.013	1.263	0.055	0.596	513	507.67
853	2	15455887	0.013	1.239	0.043	0.583	513	507.67
854	2	15456400	0.013	1.265	0.045	0.618	513	507.67
855	2	15456913	0.014	1.321	0.046	0.618	513	507.67
856	2	15457426	0.013	1.266	0.046	0.589	513	507.67
857	2	15457939	0.014	1.395	0.063	0.656	513	507.67
858	2	15458452	0.016	1.452	0.074	0.689	513	507.67
859	2	15458965	0.015	1.368	0.055	0.643	513	507.67
860	2	15459478	0.017	1.366	0.055	0.645	513	507.67
861	2	15459991	0.015	1.367	0.051	0.649	513	507.67
862	2	15460504	0.015	1.367	0.059	0.645	513	507.67
863	2	15461017	0.015	1.368	0.058	0.64	513	507.67
864	2	15461530	0.015	1.358	0.055	0.644	513	507.67
865	2	15462043	0.027	1.322	0.054	0.626	513	507.67
866	2	15462556	0.014	1.318	0.05	0.622	513	507.67
867	2	15463069	0.014	1.366	0.05	0.648	513	507.67
868	2	15463582	0.014	1.322	0.048	0.63	513	507.67
869	2	15464095	0.014	1.373	0.05	0.67	513	507.67
870	2	15464608	0.014	1.299	0.052	0.609	513	507.67
871	2	15465121	0.014	1.277	0.057	0.604	513	507.67
872	2	15465634	0.014	1.308	0.046	0.624	513	507.67
873	2	15466147	0.014	1.28	0.053	0.597	513	507.67
874	2	15466660	0.014	1.276	0.052	0.6	513	507.67
875	2	15467173	0.014	1.316	0.072	0.606	513	507.67
876	2	15467686	0.015	1.305	0.048	0.637	513	507.67
877	2	15468199	0.014	1.274	0.049	0.599	513	507.67
878	2	15468712	0.013	1.267	0.042	0.594	513	507.67
879	2	15469225	0.013	1.239	0.041	0.596	513	507.67
880	2	15469738	0.016	1.266	0.042	0.611	513	507.67
881	2	15470251	0.013	1.309	0.054	0.613	513	507.67
882	2	15470764	0.013	1.237	0.054	0.584	513	507.67
883	2	15471277	0.014	1.233	0.047	0.58	513	507.67
884	2	15471790	0.014	1.266	0.056	0.578	513	507.67
885	2	15472303	0.014	1.257	0.059	0.591	513	507.67
886	2	15472816	0.014	1.24	0.049	0.572	513	507.67
887	2	15473329	0.014	1.24	0.042	0.613	513	507.67
888	2	15473842	0.013	1.27	0.048	0.605	513	507.67
889	2	15474355	0.023	1.196	0.048	0.563	513	507.67
890	2	15474868	0.014	1.238	0.053	0.588	513	507.67
891	2	15475381	0.013	1.327	0.043	0.623	513	507.67
892	2	15475894	0.014	1.237	0.048	0.587	513	507.67
893	2	15476407	0.013	1.195	0.042	0.574	513	507.67
894	2	15476920	0.013	1.265	0.045	0.61	513	507.67
895	2	15477433	0.013	1.197	0.054	0.577	513	507.67
896	2	15477946	0.039	1.508	0.05	0.728	513	507.67
897	2	15478459	0.017	1.5	0.062	0.722	513	507.67
898	2	15478972	0.016	1.462	0.051	0.699	513	507.67
899	2	15479485	0.015	1.419	0.051	0.678	513	507.67
900	2	15479998	0.016	1.417	0.057	0.667	513	507.67
901	2	15480511	0.017	1.42	0.053	0.678	513	507.67
902	2	15481024	0.016	1.422	0.056	0.676	513	507.67
903	2	15481537	0.015	1.417	0.05	0.681	513	507.67
904	2	15482050	0.026	1.369	0.052	0.654	513	507.67
905	2	15482563	0.015	1.391	0.052	0.67	513	507.67
906	2	15483076	0.015	1.41	0.058	0.667	513	507.67
907	2	15483589	0.015	1.365	0.042	0.662	513	507.67
908	2	15484102	0.015	1.369	0.055	0.653	513	507.67
909	2	15484615	0.015	1.355	0.055	0.636	513	507.67
910	2	15485128	0.014	1.32	0.047	0.632	513	507.67
911	2	15485641	0.014	1.351	0.051	0.647	513	507.67
912	2	15486154	0.015	1.321	0.054	0.629	513	507.67
913	2	15486667	0.015	1.364	0.056	0.649	513	507.67
914	2	15487180	0.015	1.32	0.053	0.623	513	507.67
915	2	15487693	0.014	1.297	0.049	0.616	513	507.67
916	2	15488206	0.014	1.277	0.049	0.609	513	507.67
917	2	15488719	0.014	1.278	0.05	0.61	513	507.67
